api10,DocName,DocUrl,Start,Stop,Step,Step Units,Number of Curves,CurveNameArr
507108831,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2231722,745,1787.2,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'NPOR', 'GR']"
507108831,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2335444,745,1787.25,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108831,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2293220,644,1785,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108831,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2295654,-16.25,1744,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108832,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2354189,0,1817.5,0.25,FT,5,"['DEPT', 'GR', 'CCL', 'TT3', 'AMP3']"
507108832,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2242164,370,1824,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108833,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2331925,-6.5,984.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108833,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2399326,499.5,1016.25,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108833,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2334708,498,1016.2,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507108833,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2390203,515,1015,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108839,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2301781,446,3000,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108839,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2339385,460,2985.25,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108839,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2314936,-17.75,2946.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108840,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2585429,434.7,2321,0.1,FT,9,"['DEPT', 'SN', 'SP', 'DIR', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507108840,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2585427,-9.5,2255,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108840,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2585428,436,2321,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108841,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2286734,-7.75,1735.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108841,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2398217,1378,1780,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108841,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2362054,240,1777.2,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'NPOR', 'GR']"
507108841,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2417675,240,1777.25,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108842,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2331312,30,1661,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108842,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2335265,-6.75,1618,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108842,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2402041,550,1661,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108842,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2258360,487,1656,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108843,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2240074,628,1908.5,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507108843,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2225658,626.6,1908.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'NPOR', 'GR']"
507108843,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2584725,-11.5,1885.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108843,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2376758,112,1920,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108844,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2290613,-12.75,2465,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108848,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2254762,235,1425.7,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108848,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2247517,235,1427,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108848,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2323174,201,1425,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108848,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2246286,-7.25,1390.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108851,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2251669,230,1753.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108851,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2339504,183,1750,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108851,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2411040,230,1753,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108851,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2230733,-8,1709.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108855,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2248108,50,1671.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108855,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2280146,-6.25,1634,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108855,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2296974,860,1671.5,0.25,FT,3,"['DEPT', 'DIR', 'GR']"
507108855,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2340508,866,1677,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108863,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2327083,-7.25,1733.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108863,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2330340,240,1830,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108863,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2244848,235,1825,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108863,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2358234,50,1830,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108866,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2274426,435,1765.25,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108866,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2344709,-7.75,1727.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108866,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2362950,333,1770,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108866,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2235941,435,1765.2,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'NPOR', 'GR']"
507108867,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2273554,735,1768,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108867,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2410559,0,1738.25,0.25,FT,5,"['DEPT', 'GR', 'CCL', 'TT3', 'AMP3']"
507108867,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2381266,536,1765,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108867,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2416798,735,1768.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108868,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2256517,705,1672.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108868,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2414514,0,1634.75,0.25,FT,5,"['DEPT', 'GR', 'CCL', 'TT3', 'AMP3']"
507108868,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2263645,705,1671,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108868,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2401194,641,1670,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108873,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2376411,785,1549.5,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507108873,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2761238,-11.75,2728.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108873,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2351131,785,1548,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108873,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2272355,21,2750,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108874,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2349280,650,1920.75,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507108874,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2286984,664,1930,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108874,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2577386,-10,1884.5,0.25,FT,17,"['DEPT', 'GR', 'CCL', 'AMP3FT', 'TT3FT', 'AMP5FT', 'AMPS1', 'AMPS2', 'AMPS3', 'AMPS4', 'AMPS5', 'AMPS6', 'AMPS7', 'AMPS8', 'AMPMIN', 'AMPMAX', 'AMPAVG']"
507108874,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2351113,650,1918.2,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108874,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2575579,10,1884.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108875,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2365729,350,1814.5,0.1,FT,8,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR', 'LTEN']"
507108875,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2404897,350,1816.5,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507108875,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2415661,350,1820,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108875,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2233140,10,1797.5,0.25,FT,6,"['DEPT', 'CCL', 'TT3', 'AMP3', 'AMP5', 'GR']"
507108876,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2370735,776,2420,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108876,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2286447,720,2405,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507108876,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2379817,10,2402.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108876,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2327051,720,2405,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108879,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2240454,896,1990,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108879,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2251301,885,1980.2,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108879,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2355537,5,1952.25,0.25,FT,6,"['DEPT', 'CCL', 'TT3', 'AMP3', 'AMP5', 'GR']"
507108879,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2277642,885,1980.25,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507108880,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2383010,10,2014.25,0.25,FT,6,"['DEPT', 'CCL', 'TT3', 'AMP3', 'AMP5', 'GR']"
507108881,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2235802,499,2635,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108881,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2388188,10,2593.5,0.25,FT,6,"['DEPT', 'CCL', 'TT3', 'AMP3', 'AMP5', 'GR']"
507108881,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2302041,730,2630,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108882,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2241490,560,2780,0.1,FT,7,"['DEPT', 'DCAL', 'DPOR', 'GR', 'NPOR', 'RHOB', 'RHOC']"
507108882,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2371778,560,2785,0.25,FT,6,"['DEPT', 'GR', 'RILD', 'RILM', 'RLL3', 'SP']"
507108882,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2226173,10,2727.5,0.25,FT,6,"['DEPT', 'CCL', 'TT3', 'AMP3', 'AMP5', 'GR']"
507108882,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2392500,35,2607,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108883,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2356406,540,2252.5,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507108883,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2261693,10,2193.75,0.25,FT,6,"['DEPT', 'CCL', 'TT3', 'AMP3', 'AMP5', 'GR']"
507108883,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2376367,540,2252.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108883,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2266738,537,2270,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108891,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2259914,284,840,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108891,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2289587,-7,812.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108891,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2406453,384.2,842.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108891,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2235864,385.5,841.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108892,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2393730,-11.5,937.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108892,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2240781,825,2130,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108892,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2335360,5,2093,0.25,FT,5,"['DEPT', 'AMP3', 'CCL', 'GR', 'TT3']"
507108892,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2338771,0.25,2094.5,0.25,FT,5,"['DEPT', 'GR', 'CCL', 'TT3', 'AMP3']"
507108892,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2585722,759,1615,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507108892,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2585727,757.6,1611.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108893,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2285602,704.5,2021.25,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507108893,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2326784,-0.75,2001.25,0.25,FT,5,"['DEPT', 'GR', 'CCL', 'TT3', 'AMP3']"
507108893,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2390151,703.6,2021,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'NPOR', 'GR']"
507108893,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2390568,17,2040,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108894,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2584649,-1.25,2610,0.25,FT,5,"['DEPT', 'GR', 'CCL', 'TT3', 'AMP3']"
507108894,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2409334,710,2640,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507108894,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2411569,-29,2655,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108894,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2362301,710,2628,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108895,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2371829,330,1122,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108895,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2298867,291,1120,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108895,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2281533,-6.75,1098,0.25,FT,7,"['DEPT', 'CCL', 'AMP3FT', 'TT3FT', 'AMP5FT', 'TT5FT', 'GR']"
507108895,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2412197,330,1123,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108897,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2378695,463.5,2721.25,0.25,FT,5,"['DEPT', 'DIR', 'SN', 'SP', 'GR']"
507108897,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2253941,186.25,2700.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108897,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2245050,462.1,2720.5,0.1,FT,6,"['DEPT', 'DCAL', 'DPOR', 'RHOB', 'RHOC', 'GR']"
507108898,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2240846,0.25,848.5,0.25,FT,5,"['DEPT', 'GR', 'CCL', 'TT3', 'AMP3']"
507108898,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2304741,378,880,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108898,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2238724,425,881.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108898,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2384413,425,880.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108899,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2305587,488,896,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108899,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2281244,450,897.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108899,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2358375,450,897.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108899,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2361251,-7.5,843.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108901,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2415438,30,1833.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108901,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2281024,670,1825,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108901,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2295612,-8,1808.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108901,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2304220,245,1833.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108902,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2222929,777.8,2683,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'NPOR', 'GR']"
507108902,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2392903,763.25,2685,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
