,API,DAKOTA,GREENHORN,MORRISON,NIOBRARA,TIMPAS,GRANEROS,PIERRE,APISHAPA,CODELL,FORT,RATON,VERMEJO,POISON,TRINIDAD,CARLILE,RATON-VERMEJO,ENTRADA-DOCKUM,GLORIETA,PURGATOIRE,UNKNOWN,TORONTO,ROLLINS
1058,507107512.0,,,,,,,,,,,0.0,1094.0,,1400.0,,,,,,,,
1059,507107513.0,,,,,,,,,,,0.0,1590.0,,1964.0,,,,,,,,
1060,507107514.0,,,,,,,,,,,0.0,1720.0,,2040.0,,,,,,,,
1061,507107516.0,2738.0,2560.0,,1750.0,,,0.0,,,2320.0,,,,,2350.0,,,,,,,
1062,507107517.0,1840.0,1670.0,,,,,0.0,,,1440.0,,,,,1470.0,,,,1950.0,,,
1063,507107518.0,,,,,,,,,,,0.0,1450.0,,1792.0,,,,,,,,
1064,507107519.0,,,,,,,,,,,0.0,1048.0,,1310.0,,,,,,,,
1065,507107520.0,,,,,,,,,,,0.0,1230.0,,1500.0,,,,,,,,
1066,507107521.0,,,,,,,,,,,0.0,1500.0,,1780.0,,,,,,,,
1067,507107522.0,,,,,,,,,,,0.0,1395.0,,1715.0,,,,,,,,
1068,507107523.0,,,,,,,,,,,0.0,1348.0,,1653.0,,,,,,,,
1069,507107524.0,,,,,,,,,,,0.0,1340.0,,1690.0,,,,,,,,
1070,507107525.0,,,,,,,,,,,0.0,490.0,,770.0,,,,,,,,
1071,507107526.0,,,,,,,,,,,705.0,2118.0,,2410.0,,,,,,,,
1072,507107527.0,,,,,,,,,,,635.0,2098.0,,2426.0,,,,,,,,
1073,507107529.0,,,,,,,,,,,0.0,1920.0,,2246.0,,,,,,,,
1074,507107530.0,,,,,,,,,,,0.0,1802.0,,2198.0,,,,,,,,
1075,507107531.0,,,,,,,,,,,0.0,1710.0,,2080.0,,,,,,,,
1076,507107532.0,,,,,,,,,,,425.0,1750.0,,2144.0,,,,,,,,
1077,507107533.0,,,,,,,,,,,0.0,1320.0,,1690.0,,,,,,,,
1078,507107534.0,,,,,,,,,,,0.0,1900.0,,2240.0,,,,,,,,
1079,507107535.0,,,,,,,,,,,0.0,1784.0,,2260.0,,,,,,,,
1080,507107536.0,,,,,,,,,,,1302.0,2550.0,,2960.0,,,,,,,,
1081,507107537.0,,,,,,,,,,,0.0,1367.0,,1690.0,,,,,,,,
1082,507107538.0,,,,,,,,,,,0.0,1730.0,,2080.0,,,,,,,,
1083,507107539.0,,,,,,,,,,,896.0,2270.0,,2535.0,,,,,,,,
1084,507107540.0,,,,,,,,,,,970.0,2350.0,,2610.0,,,,,,,,
1085,507107541.0,,,,,,,,,,,918.0,2328.0,,2590.0,,,,,,,,
1086,507107542.0,,,,,,,,,,,850.0,2200.0,,2475.0,,,,,,,,
1087,507107543.0,,,,,,,,,,,0.0,1230.0,,1556.0,,,,,,,,
1088,507107545.0,,,,,,,,,,,0.0,1290.0,,1572.0,,,,,,,,
1089,507107546.0,,,,,,,,,,,0.0,1058.0,,1540.0,,,,,,,,
1090,507107547.0,,,,,,,,,,,0.0,1290.0,,1670.0,,,,,,,,
1091,507107548.0,,,,,,,,,,,0.0,,,,,,,,,,,
1092,507107549.0,,,,,,,,,,,0.0,1684.0,,2018.0,,,,,,,,
1093,507107550.0,,,,,,,,,,,0.0,,,,,,,,,,,
1094,507107551.0,,,,,,,,,,,0.0,2202.0,,2553.0,,,,,,,,
1095,507107552.0,,,,,,,2499.0,,,,0.0,2075.0,,2391.0,,,,,,,,
1096,507107553.0,,,,,,,2620.0,,,,0.0,2144.0,,2490.0,,,,,,,,
1097,507107554.0,,,,,,,2612.0,,,,0.0,2161.0,,2482.0,,,,,,,,
1098,507107555.0,,,,,,,,,,,0.0,1720.0,,2090.0,,,,,,,,
1099,507107556.0,,,,,,,,,,,,1345.0,,1705.0,,,,,,,,
1100,507107557.0,,,,,,,1859.0,,,,0.0,1415.0,,1750.0,,,,,,,,
1101,507107558.0,,,,,,,,,,,0.0,1330.0,,1657.0,,,,,,,,
1102,507107559.0,,,,,,,2090.0,,,,0.0,1660.0,,1980.0,,,,,,,,
1103,507107560.0,,,,,,,2480.0,,,,0.0,2072.0,,2390.0,,,,,,,,
1104,507107561.0,,,,,,,,,,,0.0,,,,,,,,,,,
1105,507107563.0,,,,,,,2442.0,,,,0.0,2002.0,,2352.0,,,,,,,,
1106,507107564.0,,,,,,,,,,,0.0,1092.0,,,,,,,,,,
1107,507107566.0,,,,,,,1700.0,,,5030.0,0.0,1260.0,,1606.0,,,,,,,,
1108,507107567.0,,,,,,,2535.0,,,,0.0,2130.0,,2445.0,,,,,,,,
1109,507107568.0,,,,,,,2880.0,,,,0.0,2495.0,,2790.0,,,,,,,,
1110,507107569.0,,,,,,,,,,,730.0,1970.0,,2200.0,,,,,,,,
1111,507107570.0,,,,,,,,,,,0.0,1890.0,,2275.0,,,,,,,,
1112,507107571.0,,,,,,,,,,,0.0,2076.0,,2385.0,,,,,,,,
1113,507107573.0,,,,,,,,,,,0.0,1540.0,,1915.0,,,,,,,,
1114,507107574.0,,,,,,,,,,,0.0,1248.0,,1560.0,,,,,,,,
1115,507107575.0,,,,,,,,,,,0.0,1310.0,,1662.0,,,,,,,,
1116,507107576.0,,,,,,,,,,,0.0,1230.0,,1554.0,,,,,,,,
1117,507107577.0,,,,,,,2440.0,,,,0.0,2055.0,,2345.0,,,,,,,,
1118,507107578.0,,,,,,,,,,,0.0,880.0,,1290.0,,,,,,,,
1119,507107580.0,,,,,,,,,,,0.0,1210.0,,1416.0,,,,,,,,
1120,507107581.0,,,,,,,,,,,0.0,1215.0,,1512.0,,,,,,,,
1121,507107582.0,,,,,,,,,,,0.0,1380.0,,1712.0,,,,,,,,
1122,507107583.0,,,,,,,,,,,0.0,1835.0,,2114.0,,,,,,,,
1123,507107584.0,,,,,,,,,,,0.0,1506.0,,1790.0,,,,,,,,
1124,507107587.0,,,,,,,,,,,0.0,2021.0,,2350.0,,,,,,,,
1125,507107588.0,,,,,,,,,,,0.0,1882.0,,2312.0,,,,,,,,
1126,507107589.0,,,,,,,,,,,0.0,2198.0,,2498.0,,,,,,,,
1127,507107590.0,,,,,,,,,,,0.0,1206.0,,1550.0,,,,,,,,
1128,507107592.0,,,,,,,,,,,0.0,1430.0,,1781.0,,,,,,,,
1129,507107593.0,,,,,,,,,,,0.0,1510.0,,1902.0,,,,,,,,
1130,507107594.0,,,,,,,,,,,0.0,1590.0,,1950.0,,,,,,,,
1131,507107595.0,,,,,,,,,,,0.0,1668.0,,1950.0,,,,,,,,
1132,507107596.0,,,,,,,,,,,0.0,1846.0,,2080.0,,,,,,,,
1133,507107597.0,,,,,,,,,,,0.0,1674.0,,2025.0,,,,,,,,
1134,507107598.0,,,,,,,,,,,0.0,1550.0,,2030.0,,,,,,,,
1135,507107599.0,,,,,,,,,,,646.0,2060.0,,2420.0,,,,,,,,
1136,507107600.0,,,,,,,,,,,0.0,1350.0,,1622.0,,,,,,,,
1137,507107601.0,,,,,,,,,,,0.0,698.0,,1056.0,,,,,,,,
1138,507107602.0,,,,,,,,,,,0.0,1032.0,,1378.0,,,,,,,,
1139,507107603.0,,,,,,,,,,,0.0,1070.0,,1420.0,,,,,,,,
1140,507107604.0,,,,,,,,,,,0.0,630.0,,908.0,,,,,,,,
1141,507107605.0,,,,,,,,,,,0.0,746.0,,1075.0,,,,,,,,
1142,507107606.0,,,,,,,,,,,0.0,1022.0,,1200.0,,,,,,,,
1143,507107607.0,,,,,,,,,,,0.0,588.0,,846.0,,,,,,,,
1144,507107608.0,,,,,,,,,,,0.0,630.0,,922.0,,,,,,,,
1145,507107609.0,,,,,,,,,,,0.0,836.0,,1184.0,,,,,,,,
1146,507107610.0,,,,,,,,,,,0.0,1350.0,,1654.0,,,,,,,,
1147,507107611.0,,,,,,,,,,,0.0,1800.0,,2150.0,,,,,,,,
1148,507107612.0,,,,,,,,,,,0.0,1460.0,,1810.0,,,,,,,,
1149,507107613.0,,,,,,,,,,,0.0,1414.0,,1700.0,,,,,,,,
1150,507107614.0,,,,,,,,,,,0.0,,,,,,,,,,,
1151,507107615.0,,,,,,,,,,,0.0,140.0,,494.0,,,,,,,,
1152,507107616.0,,,,,,,,,,,0.0,300.0,,660.0,,,,,,,,
1153,507107617.0,,,,,,,,,,,880.0,2440.0,,2614.0,,,,,,,,
1154,507107618.0,,,,,,,,,,,870.0,2318.0,,2660.0,,,,,,,,
1155,507107619.0,,,,,,,,,,,774.0,2180.0,,2554.0,,,,,,,,
1156,507107620.0,,,,,,,,,,,740.0,2170.0,,2536.0,,,,,,,,
1157,507107629.0,,,,,,,,,,,1250.0,2700.0,,3040.0,,,,,,,,
1158,507107630.0,,,,,,,,,,,0.0,1292.0,,1412.0,,,,,,,,
1159,507107631.0,,,,,,,,,,,0.0,1552.0,,1875.0,,,,,,,,
1160,507107633.0,,,,,,,,,,,0.0,1950.0,,2364.0,,,,,,,,
1161,507107634.0,,,,,,,,,,,446.0,1946.0,,2290.0,,,,,,,,
1162,507107635.0,,,,,,,,,,,500.0,1680.0,,2040.0,,,,,,,,
1163,507107636.0,,,,,,,,,,,430.0,1710.0,,2040.0,,,,,,,,
1164,507107637.0,,,,,,,,,,,0.0,1930.0,,2390.0,,,,,,,,
1165,507107638.0,,,,,,,,,,,0.0,2167.0,,2447.0,,,,,,,,
1166,507107639.0,,,,,,,,,,,0.0,2036.0,,2341.0,,,,,,,,
1167,507107640.0,,,,,,,,,,,0.0,1215.0,,1556.0,,,,,,,,
1168,507107641.0,,,,,,,,,,,820.0,2080.0,,2352.0,,,,,,,,
1169,507107643.0,,,,,,,,,,,0.0,1990.0,,2258.0,,,,,,,,
1170,507107644.0,,,,,,,,,,,0.0,1320.0,,1517.0,,,,,,,,
1171,507107646.0,,,,,,,,,,,0.0,1810.0,,2155.0,,,,,,,,
1172,507107647.0,,,,,,,,,,,0.0,1716.0,,2060.0,,,,,,,,
1173,507107648.0,,,,,,,,,,,0.0,2130.0,,2454.0,,,,,,,,
1174,507107649.0,,,,,,,,,,,0.0,450.0,,784.0,,,,,,,,
1175,507107650.0,,,,,,,,,,,0.0,696.0,,1036.0,,,,,,,,
1176,507107651.0,,,,,,,,,,,0.0,700.0,,1040.0,,,,,,,,
1177,507107652.0,,,,,,,,,,,1260.0,2660.0,,3030.0,,,,,,,,
1178,507107653.0,,,,,,,,,,,710.0,1930.0,,2340.0,,,,,,,,
1179,507107654.0,,,,,,,,,,,0.0,750.0,,1030.0,,,,,,,,
1180,507107655.0,,,,,,,,,,,728.0,1965.0,,2225.0,,,,,,,,
1181,507107657.0,,,,,,,,,,,0.0,1710.0,,2038.0,,,,,,,,
1182,507107658.0,,,,,,,,,,,0.0,1600.0,,1924.0,,,,,,,,
1183,507107659.0,,,,,,,,,,,0.0,1590.0,,1862.0,,,,,,,,
1184,507107660.0,,,,,,,,,,,0.0,1588.0,,1848.0,,,,,,,,
1185,507107661.0,,,,,,,,,,,0.0,1567.0,,1822.0,,,,,,,,
1186,507107662.0,,,,,,,,,,,0.0,1747.0,,1976.0,,,,,,,,
1187,507107663.0,,,,,,,,,,,0.0,1879.0,,2104.0,,,,,,,,
1188,507107664.0,,,,,,,,,,,0.0,1703.0,,1972.0,,,,,,,,
1189,507107665.0,,,,,,,,,,,0.0,1638.0,,1882.0,,,,,,,,
1190,507107666.0,,,,,,,,,,,0.0,1699.0,,1951.0,,,,,,,,
1191,507107667.0,,,,,,,,,,,0.0,1634.0,,1884.0,,,,,,,,
1192,507107668.0,,,,,,,,,,,0.0,1750.0,,1981.0,,,,,,,,
1193,507107669.0,,,,,,,,,,,0.0,1842.0,,2087.0,,,,,,,,
1194,507107670.0,,,,,,,,,,,0.0,1707.0,,1944.0,,,,,,,,
1195,507107671.0,,,,,,,,,,,0.0,1879.0,,2130.0,,,,,,,,
1196,507107672.0,,,,,,,,,,,0.0,550.0,,804.0,,,,,,,,
1197,507107673.0,,,,,,,,,,,1175.0,2542.0,,2930.0,,,,,,,,
1198,507107674.0,,,,,,,,,,,0.0,1200.0,,1575.0,,,,,,,,
1199,507107675.0,,,,,,,,,,,0.0,1190.0,,1535.0,,,,,,,,
1200,507107676.0,,,,,,,,,,,0.0,1160.0,,1526.0,,,,,,,,
1201,507107677.0,,,,,,,,,,,0.0,1110.0,,1416.0,,,,,,,,
1202,507107678.0,,,,,,,,,,,0.0,1739.0,,2146.0,,,,,,,,
1203,507107679.0,,,,,,,,,,,0.0,1661.0,,2073.0,,,,,,,,
1204,507107680.0,,,,,,,,,,,0.0,1634.0,,2032.0,,,,,,,,
1205,507107682.0,,,,,,,,,,,1756.0,3168.0,,3550.0,,,,,,,,
1206,507107683.0,,,,,,,,,,,1900.0,3390.0,,3704.0,,,,,,,,
1207,507107684.0,,,,,,,,,,,2250.0,3400.0,,3720.0,,,,,,,,
1208,507107685.0,,,,,,,,,,,1448.0,2938.0,,,,,,,,,,
1209,507107686.0,,,,,,,,,,,1850.0,3326.0,,3680.0,,,,,,,,
1210,507107687.0,,,,,,,,,,,1900.0,3415.0,,3720.0,,,,,,,,
1211,507107689.0,,,,,,,,,,,1350.0,3320.0,,3670.0,,,,,,,,
1212,507107691.0,,,,6040.0,,,3250.0,,,6480.0,1360.0,2540.0,,3080.0,,,,,,,,
1213,507107692.0,,,,,,,,,,,1496.0,2950.0,,3270.0,,,,,,,,
1214,507107693.0,,,,,,,,,,,1400.0,2750.0,,3090.0,,,,,,,,
1215,507107694.0,,,,,,,,,,,1488.0,3030.0,,3270.0,,,,,,,,
1216,507107695.0,,,,,,,,,,,0.0,,,,,,,,,,,
1217,507107696.0,,,,3760.0,,,1530.0,,,4510.0,0.0,980.0,,1395.0,,,,,,,,
1218,507107697.0,,,,3850.0,,,1582.0,,,4450.0,0.0,1200.0,,1480.0,,,,,,,,
1219,507107702.0,2800.0,,,2050.0,,,0.0,,,2375.0,,,,,,,,,,,,
1220,507107703.0,,,,,,,,,,,0.0,100.0,,475.0,,,,,,,,
1221,507107704.0,,,,,,,,,,,0.0,,,,,,,,,,,
1222,507107706.0,5680.0,5310.0,,4800.0,,,2320.0,,,,,1800.0,,2170.0,,,,,,,,
1223,507107707.0,,,,,,,,,,,0.0,2120.0,,2478.0,,,,,,,,
1224,507107708.0,,,,,,,,,,,640.0,,,,,,,,,,,
1225,507107711.0,1665.0,,,900.0,,,0.0,,,,,,,,,,,,,,,
1226,507107712.0,,,,,,,,,,,0.0,1000.0,,1300.0,,,,,,,,
1227,507107713.0,,,,,,,,,,,0.0,,,,,,,,,,,
1228,507107714.0,,,,,,,,,,,0.0,1695.0,,2005.0,,,,,,,,
1229,507107715.0,5500.0,,,4610.0,,,2070.0,,,5055.0,0.0,1675.0,,1914.0,,,,,,,,
1230,507107716.0,,,,,,,,,,,,,,,,,,,,,,
1231,507107717.0,,,,,,,,,,,1670.0,3062.0,,3440.0,,,,,,,,
1232,507107718.0,,,,,,,,,,,1180.0,2585.0,,2900.0,,,,,,,,
1233,507107719.0,,,,,,,,,,,0.0,1865.0,,2194.0,,,,,,,,
1234,507107720.0,,,,,,,,,,,0.0,260.0,,385.0,,,,,,,,
1235,507107721.0,,,,,,,,,,,0.0,1650.0,,2084.0,,,,,,,,
1236,507107723.0,,,,,,,,,,,0.0,1550.0,,1880.0,,,,,,,,
1237,507107725.0,,,,,,,,,,,717.0,1878.0,,2285.0,,,,,,,,
1238,507107726.0,,,,,,,,,,,619.0,1860.0,,2252.0,,,,,,,,
1239,507107727.0,,,,,,,,,,,445.0,1792.0,,2122.0,,,,,,,,
1240,507107728.0,,,,,,,,,,,0.0,1028.0,,1325.0,,,,,,,,
1241,507107729.0,,,,,,,,,,,700.0,2190.0,,2540.0,,,,,,,,
1242,507107730.0,,,,,,,,,,,754.0,2206.0,,2580.0,,,,,,,,
1243,507107731.0,,,,,,,,,,,0.0,1387.0,,1666.0,,,,,,,,
1244,507107732.0,,,,,,,,,,,0.0,1567.0,,1779.0,,,,,,,,
1245,507107733.0,,,,,,,,,,,0.0,1532.0,,1773.0,,,,,,,,
1246,507107734.0,,,,,,,,,,,0.0,1770.0,,2014.0,,,,,,,,
1247,507107735.0,,,,,,,,,,,0.0,1480.0,,1722.0,,,,,,,,
1248,507107736.0,,,,,,,,,,,0.0,1713.0,,1952.0,,,,,,,,
1249,507107737.0,,,,,,,,,,,0.0,1498.0,,1780.0,,,,,,,,
1250,507107738.0,,,,,,,,,,,0.0,1569.0,,1855.0,,,,,,,,
1251,507107739.0,,,,,,,,,,,0.0,1580.0,,1844.0,,,,,,,,
1252,507107740.0,,,,,,,,,,,0.0,1004.0,,1178.0,,,,,,,,
1253,507107741.0,,,,,,,,,,,,0.0,,475.0,,,,,,,,
1254,507107742.0,,,,,,,,,,,0.0,1264.0,,1594.0,,,,,,,,
1255,507107743.0,,,,,,,,,,,0.0,1460.0,,1770.0,,,,,,,,
1256,507107744.0,,,,,,,,,,,1630.0,2870.0,,3240.0,,,,,,,,
1257,507107745.0,,,,,,,,,,,0.0,1700.0,,2078.0,,,,,,,,
1258,507107746.0,,,,,,,,,,,0.0,1445.0,,1785.0,,,,,,,,
1259,507107747.0,,,,,,,,,,,0.0,1600.0,,1915.0,,,,,,,,
1260,507107748.0,,,,,,,,,,,0.0,1753.0,,1993.0,,,,,,,,
1261,507107749.0,,,,,,,,,,,0.0,1490.0,,1712.0,,,,,,,,
1262,507107750.0,,,,,,,,,,,0.0,1610.0,,1840.0,,,,,,,,
1263,507107751.0,,,,3570.0,,,1450.0,,,,0.0,1140.0,,1300.0,,,,,,,,
1264,507107752.0,,,,,,,,,,,0.0,1550.0,,1850.0,,,,,,,,
1265,507107753.0,,,,,,,,,,,0.0,1394.0,,1758.0,,,,,,,,
1266,507107754.0,,,,,,,,,,,0.0,1494.0,,1826.0,,,,,,,,
1267,507107756.0,,,,2960.0,,,956.0,,,,0.0,550.0,,787.0,,,,,,,,
1268,507107757.0,,,,,,,,,,,0.0,1815.0,,2170.0,,,,,,,,
1269,507107758.0,,,,,,,,,,,0.0,1423.0,,,,,,,,,,
1270,507107759.0,,,,,,,,,,,0.0,1210.0,,1582.0,,,,,,,,
1271,507107760.0,,,,,,,,,,,0.0,,,,,,,,,,,
1272,507107761.0,,,,,,,,,,,0.0,1570.0,,1885.0,,,,,,,,
1273,507107762.0,,,,,,,,,,,0.0,1630.0,,1850.0,,,,,,,,
1274,507107763.0,,,,,,,,,,,0.0,,,,,,,,,,,
1275,507107764.0,,,,,,,,,,,0.0,270.0,,605.0,,,,,,,,
1276,507107765.0,,,,,,,,,,,0.0,300.0,,585.0,,,,,,,,
1277,507107766.0,,,,,,,,,,,1500.0,2975.0,,3265.0,,,,,,,,
1278,507107767.0,,,,,,,,,,,1975.0,3065.0,,3440.0,,,,,,,,
1279,507107768.0,,,,,,,,,,,1870.0,3010.0,,3350.0,,,,,,,,
1280,507107769.0,,,,,,,,,,,0.0,1372.0,,1544.0,,,,,,,,
1281,507107770.0,,,,,,,,,,,0.0,784.0,,1115.0,,,,,,,,
1282,507107771.0,,,,,,,,,,,0.0,1775.0,,,,,,,,,,
1283,507107772.0,,,,,,,,,,,0.0,1606.0,,1956.0,,,,,,,,
1284,507107773.0,,,,,,,,,,,0.0,2058.0,,2354.0,,,,,,,,
1285,507107774.0,,,,,,,,,,,0.0,1859.0,,2310.0,,,,,,,,
1286,507107775.0,,,,,,,,,,,0.0,1900.0,,2316.0,,,,,,,,
1287,507107776.0,,,,,,,,,,,0.0,2366.0,,2662.0,,,,,,,,
1288,507107777.0,,,,,,,,,,,0.0,2417.0,,2702.0,,,,,,,,
1289,507107779.0,,,,,,,,,,,0.0,1284.0,,1708.0,,,,,,,,
1290,507107780.0,,,,,,,,,,,0.0,1916.0,,2270.0,,,,,,,,
1291,507107781.0,,,,,,,,,,,0.0,1920.0,,2260.0,,,,,,,,
1292,507107783.0,,,,,,,,,,,0.0,1882.0,,2280.0,,,,,,,,
1293,507107784.0,,,,,,,,,,,0.0,1465.0,,1835.0,,,,,,,,
1294,507107785.0,,,,,,,,,,,0.0,2000.0,,2298.0,,,,,,,,
1295,507107786.0,,,,,,,,,,,0.0,1320.0,,1670.0,,,,,,,,
1296,507107787.0,,,,,,,,,,,0.0,1222.0,,1575.0,,,,,,,,
1297,507107789.0,,,,,,,,,,,0.0,1736.0,,1946.0,,,,,,,,
1298,507107791.0,,,,,,,,,,,1582.0,2978.0,,3364.0,,,,,,,,
1299,507107792.0,,,,,,,,,,,0.0,1518.0,,1666.0,,,,,,,,
1300,507107793.0,,,,,,,,,,,0.0,1474.0,,1716.0,,,,,,,,
1301,507107794.0,,,,,,,,,,,0.0,1525.0,,1784.0,,,,,,,,
1302,507107795.0,,,,,,,,,,,0.0,1382.0,,1623.0,,,,,,,,
1303,507107796.0,,,,,,,,,,,0.0,1396.0,,1618.0,,,,,,,,
1304,507107797.0,,,,,,,,,,,0.0,1376.0,,1634.0,,,,,,,,
1305,507107798.0,,,,,,,,,,,0.0,1459.0,,1736.0,,,,,,,,
1306,507107799.0,,,,,,,,,,,0.0,470.0,,850.0,,,,,,,,
1307,507107800.0,,,,,,,,,,,0.0,1192.0,,1480.0,,,,,,,,
1308,507107802.0,,,,,,,,,,,0.0,1230.0,,1608.0,,,,,,,,
1309,507107803.0,,,,,,,,,,,0.0,1320.0,,1665.0,,,,,,,,
1310,507107804.0,,,,,,,,,,,0.0,1572.0,,1970.0,,,,,,,,
1311,507107805.0,,,,,,,,,,,,,,,,,,,,,,
1312,507107806.0,,,,,,,,,,,0.0,,,,,,,,,,,
1313,507107807.0,,,,,,,,,,,0.0,1090.0,,,,,,,,,,
1314,507107808.0,,,,,,,,,,,0.0,,,,,,,,,,,
1315,507107809.0,,,,,,,,,,,0.0,1300.0,,1640.0,,,,,,,,
1316,507107811.0,,,,,,,,,,,0.0,2082.0,,2376.0,,,,,,,,
1317,507107812.0,,,,,,,,,,,0.0,1915.0,,2221.0,,,,,,,,
1318,507107813.0,,,,,,,,,,,0.0,1844.0,,2150.0,,,,,,,,
1319,507107815.0,,,,,,,,,,,0.0,1947.0,,2253.0,,,,,,,,
1320,507107817.0,,,,,,,,,,,0.0,1941.0,,2248.0,,,,,,,,
1321,507107818.0,,,,,,,,,,,0.0,2138.0,,2440.0,,,,,,,,
1322,507107820.0,,,,,,,,,,,0.0,270.0,,2577.0,,,,,,,,
1323,507107821.0,,,,,,,,,,,0.0,1944.0,,2284.0,,,,,,,,
1324,507107822.0,,,,,,,,,,,0.0,,,,,,,,,,,
1325,507107823.0,,,,,,,,,,,0.0,1620.0,,1972.0,,,,,,,,
1326,507107824.0,,,,,,,,,,,0.0,1884.0,,2272.0,,,,,,,,
1327,507107825.0,,,,,,,,,,,0.0,1824.0,,2220.0,,,,,,,,
1328,507107826.0,,,,,,,,,,,0.0,,,,,,,,,,,
1329,507107827.0,,,,,,,,,,,0.0,1768.0,,1952.0,,,,,,,,
1330,507107828.0,,,,,,,,,,,0.0,,,,,,,,,,,
1331,507107829.0,,,,,,,,,,,0.0,694.0,,1028.0,,,,,,,,
1332,507107830.0,,,,,,,,,,,0.0,1390.0,,1810.0,,,,,,,,
1333,507107831.0,,,,,,,,,,,0.0,,,,,,,,,,,
1334,507107833.0,,,,,,,,,,,0.0,1650.0,,2030.0,,,,,,,,
1335,507107834.0,,,,,,,,,,,0.0,1935.0,,2310.0,,,,,,,,
1336,507107835.0,,,,,,,,,,,0.0,1662.0,,1824.0,,,,,,,,
1337,507107836.0,,,,,,,,,,,0.0,1510.0,,1900.0,,,,,,,,
1338,507107837.0,,,,,,,,,,,0.0,1800.0,,2230.0,,,,,,,,
1339,507107838.0,,,,,,,,,,,0.0,920.0,,1276.0,,,,,,,,
1340,507107839.0,,,,,,,,,,,0.0,1020.0,,1358.0,,,,,,,,
1341,507107840.0,,,,,,,,,,,0.0,1900.0,,2308.0,,,,,,,,
1342,507107841.0,,,,,,,,,,,0.0,1000.0,,1334.0,,,,,,,,
1343,507107842.0,,,,,,,,,,,0.0,1725.0,,2043.0,,,,,,,,
1344,507107843.0,,,,,,,,,,,0.0,898.0,,1237.0,,,,,,,,
1345,507107844.0,,,,,,,,,,,0.0,1050.0,,1356.0,,,,,,,,
1346,507107845.0,,,,,,,,,,,0.0,1850.0,,2250.0,,,,,,,,
1347,507107846.0,,,,,,,,,,,0.0,1545.0,,1925.0,,,,,,,,
1348,507107847.0,,,,,,,,,,,0.0,1650.0,,1980.0,,,,,,,,
1349,507107848.0,,,,,,,,,,,1550.0,3100.0,,,,,,,,,,
1350,507107849.0,,,,,,,,,,,0.0,1910.0,,2304.0,,,,,,,,
1351,507107850.0,,,,,,,,,,,1001.0,2158.0,,2550.0,,,,,,,,
1352,507107851.0,,,,,,,,,,,952.0,2018.0,,2422.0,,,,,,,,
1353,507107853.0,,,,,,,,,,,0.0,1920.0,,2355.0,,,,,,,,
1354,507107854.0,,,,,,,,,,,0.0,1316.0,,1600.0,,,,,,,,
1355,507107855.0,,,,,,,,,,,0.0,1610.0,,1978.0,,,,,,,,
1356,507107856.0,,,,,,,,,,,0.0,770.0,,1125.0,,,,,,,,
1357,507107858.0,,,,,,,,,,,1930.0,3330.0,,3765.0,,,,,,,,
1358,507107859.0,,,,,,,,,,,1900.0,3370.0,,3760.0,,,,,,,,
1359,507107860.0,,,,,,,,,,,1805.0,3152.0,,3480.0,,,,,,,,
1360,507107861.0,,,,,,,,,,,1880.0,,,,,,,,,,,
1361,507107863.0,,,,,,,,,,,906.0,1956.0,,2347.0,,,,,,,,
1362,507107864.0,,,,,,,,,,,563.0,1902.0,,2313.0,,,,,,,,
1363,507107865.0,,,,,,,,,,,753.0,2005.0,,2363.0,,,,,,,,
1364,507107866.0,,,,,,,,,,,0.0,1625.0,,1915.0,,,,,,,,
1365,507107867.0,,,,,,,,,,,0.0,,,,,,,,,,,
1366,507107868.0,,,,,,,,,,,0.0,1476.0,,1790.0,,,,,,,,
1367,507107869.0,,,,,,,,,,,0.0,1470.0,,,,,,,,,,
1368,507107870.0,,,,,,,,,,,0.0,,,,,,,,,,,
1369,507107871.0,,,,,,,,,,,0.0,820.0,,1132.0,,,,,,,,
1370,507107872.0,,,,,,,,,,,0.0,860.0,,1190.0,,,,,,,,
1371,507107873.0,,,,,,,,,,,0.0,1000.0,,1362.0,,,,,,,,
1372,507107874.0,,,,,,,,,,,0.0,645.0,,996.0,,,,,,,,
1373,507107875.0,,,,,,,,,,,602.0,2088.0,,2420.0,,,,,,,,
1374,507107876.0,,,,,,,,,,,679.0,2048.0,,2384.0,,,,,,,,
1375,507107877.0,,,,,,,,,,,539.0,1958.0,,2290.0,,,,,,,,
1376,507107879.0,,,,,,,,,,,0.0,1630.0,,2021.0,,,,,,,,
1377,507107881.0,,,,,,,,,,,0.0,1544.0,,1855.0,,,,,,,,
1378,507107882.0,,,,,,,,,,,0.0,1700.0,,1960.0,,,,,,,,
1379,507107883.0,,,,,,,,,,,0.0,1720.0,,,,,,,,,,
1380,507107884.0,,,,,,,,,,,882.0,2070.0,,2398.0,,,,,,,,
1381,507107885.0,,,,,,,,,,,1448.0,2849.0,,3150.0,,,,,,,,
1382,507107886.0,,,,,,,,,,,0.0,1968.0,,2360.0,,,,,,,,
1383,507107887.0,,,,,,,,,,,0.0,2068.0,,2406.0,,,,,,,,
1384,507107888.0,,,,,,,,,,,1005.0,2036.0,,2335.0,,,,,,,,
1385,507107890.0,,,,,,,,,,,1041.0,2266.0,,2578.0,,,,,,,,
1386,507107891.0,,,,,,,,,,,0.0,1960.0,,2302.0,,,,,,,,
1387,507107895.0,,,,,,,,,,,0.0,1130.0,,1470.0,,,,,,,,
1388,507107897.0,,,,,,,,,,,0.0,860.0,,1171.0,,,,,,,,
